car_id,make,model,variant,raw_title,year_from,year_to,displacement_cc,cylinders,stock_hp,stock_torque_nm,weight_kg,drivetrain,transmission,engine_type,fuel_type,drag_coef,frontal_area_m2,top_speed_stock,top_speed_mph,zero_hundred_stock,co2_gkm,source_url
CAR_94E51797,Bmw,3 Series,318i m sport 2d,BMW 3-Series Coupe318i M Sport 2d Specs & dimensions,2006,,1995.0,4.0,140.0,190.0,1360.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,209.2,130.0,8.8,146.0,https://www.parkers.co.uk/bmw/3-series/coupe-2006/318i-m-sport-2d/specs/
CAR_A79A30D8,Bmw,3 Series,318i se 2d,BMW 3-Series Coupe318i SE 2d Specs & dimensions,2006,,1995.0,4.0,140.0,190.0,1360.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,209.2,130.0,8.8,146.0,https://www.parkers.co.uk/bmw/3-series/coupe-2006/318i-se-2d/specs/
CAR_8B79BA90,Bmw,3 Series,m3 convertible (2010) 2d,BMW 3-Series M3M3 Convertible (2010) 2d Specs & dimensions,2007,2010,3999.0,8.0,414.0,400.0,1810.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,249.4,155.0,5.1,297.0,https://www.parkers.co.uk/bmw/3-series/m3-2007/m3-convertible-(2010)-2d/specs/
CAR_A3936987,Bmw,3 Series,m3 convertible (2010) 2d dct,BMW 3-Series M3M3 Convertible (2010) 2d DCT Specs & dimensions,2007,2010,3999.0,8.0,414.0,400.0,1830.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,249.4,155.0,4.9,269.0,https://www.parkers.co.uk/bmw/3-series/m3-2007/m3-convertible-(2010)-2d-dct/specs/
CAR_2E6E2698,Bmw,3 Series,316d es (business media) 4d,BMW 3-Series Saloon316d ES (Business Media) 4d Specs & dimensions,2012,,1995.0,4.0,114.0,270.0,1420.0,Rear wheel drive,Manual,Unknown,Diesel,,,204.4,127.0,10.4,109.0,https://www.parkers.co.uk/bmw/3-series/saloon-2012/316d-es-(business-media)-4d/specs/
CAR_30826D22,Bmw,3 Series,316d es (business media) 4d step auto,BMW 3-Series Saloon316d ES (Business Media) 4d Step Auto Specs & dimensions,2012,,1995.0,4.0,114.0,270.0,1430.0,Rear wheel drive,Automatic,Unknown,Diesel,,,204.4,127.0,10.3,109.0,https://www.parkers.co.uk/bmw/3-series/saloon-2012/316d-es-(business-media)-4d-step-auto/specs/
CAR_402BC97D,Bmw,3 Series,316d es (business media) 5d,BMW 3-Series Touring316d ES (Business Media) 5d Specs & dimensions,2012,,1995.0,4.0,114.0,270.0,1495.0,Rear wheel drive,Manual,Unknown,Diesel,,,199.6,124.0,10.8,116.0,https://www.parkers.co.uk/bmw/3-series/touring-2012/316d-es-(business-media)-5d/specs/
CAR_D300F1C4,Bmw,3 Series,316d es (business media) 5d step auto,BMW 3-Series Touring316d ES (Business Media) 5d Step Auto Specs & dimensions,2012,,1995.0,4.0,114.0,270.0,1510.0,Rear wheel drive,Automatic,Unknown,Diesel,,,197.9,123.0,10.7,116.0,https://www.parkers.co.uk/bmw/3-series/touring-2012/316d-es-(business-media)-5d-step-auto/specs/
CAR_E44F0783,Bmw,3 Series,m3 (0715 ) 4d,BMW 3-Series M3M3 (07/15-) 4d Specs & dimensions,2014,,2979.0,6.0,424.0,550.0,1560.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,249.4,155.0,4.2,209.0,https://www.parkers.co.uk/bmw/3-series/m3-2014/m3-(0715-)-4d/specs/
CAR_7ABF7F4B,Bmw,3 Series,m3 (0715 ) 4d dct,BMW 3-Series M3M3 (07/15-) 4d DCT Specs & dimensions,2014,,2979.0,6.0,424.0,550.0,1585.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,249.4,155.0,4.0,194.0,https://www.parkers.co.uk/bmw/3-series/m3-2014/m3-(0715-)-4d-dct/specs/
CAR_3302056E,Bmw,3 Series,316i 3d,BMW 3-Series Compact316i 3d Specs & dimensions,1994,,1596.0,4.0,102.0,150.0,1250.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,188.3,117.0,11.9,182.0,https://www.parkers.co.uk/bmw/3-series/compact-1994/316i-3d/specs/
CAR_8053D259,Bmw,3 Series,316i 3d (19),BMW 3-Series Compact316i 3d (1.9) Specs & dimensions,1994,,1895.0,4.0,105.0,165.0,1250.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,191.5,119.0,11.5,183.0,https://www.parkers.co.uk/bmw/3-series/compact-1994/316i-3d-(19)/specs/
CAR_627AE402,Bmw,3 Series,318i 2d,BMW 3-Series Convertible318i 2d Specs & dimensions,1993,,1796.0,4.0,115.0,168.0,1445.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,194.7,121.0,12.1,202.0,https://www.parkers.co.uk/bmw/3-series/convertible-1993/318i-2d/specs/
CAR_07EDE9B7,Bmw,3 Series,318i 2d auto,BMW 3-Series Convertible318i 2d Auto Specs & dimensions,1993,,1796.0,4.0,115.0,168.0,1445.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,188.3,117.0,13.3,224.0,https://www.parkers.co.uk/bmw/3-series/convertible-1993/318i-2d-auto/specs/
CAR_88F3206F,Bmw,3 Series,2d,BMW 3-Series M3 Convertible2d Specs & dimensions,1994,,2990.0,6.0,286.0,320.0,1615.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,249.4,155.0,6.0,,https://www.parkers.co.uk/bmw/3-series/m3-convertible-1994/2d/specs/
CAR_8AB9113E,Bmw,3 Series,edition 2d,BMW 3-Series M3 ConvertibleEdition 2d Specs & dimensions,1994,,3201.0,6.0,321.0,350.0,1635.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,249.4,155.0,5.4,270.0,https://www.parkers.co.uk/bmw/3-series/m3-convertible-1994/edition-2d/specs/
CAR_A54FB112,Bmw,3 Series,316i 16v 4d,BMW 3-Series Saloon316i 16v 4d Specs & dimensions,1998,,1796.0,4.0,114.0,175.0,1385.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,206.0,128.0,10.6,172.0,https://www.parkers.co.uk/bmw/3-series/saloon-1998/316i-16v-4d/specs/
CAR_3425BA41,Bmw,3 Series,316i 16v 4d auto,BMW 3-Series Saloon316i 16v 4d Auto Specs & dimensions,1998,,1796.0,4.0,114.0,175.0,1415.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,199.6,124.0,11.5,194.0,https://www.parkers.co.uk/bmw/3-series/saloon-1998/316i-16v-4d-auto/specs/
CAR_D1EA0482,Bmw,3 Series,316ti 3d (01),BMW 3-Series Compact316ti 3d (01) Specs & dimensions,2001,,1796.0,4.0,115.0,175.0,1375.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,201.2,125.0,10.6,167.0,https://www.parkers.co.uk/bmw/3-series/compact-2001/316ti-3d-(01)/specs/
CAR_4C422C67,Bmw,3 Series,316ti 3d (03),BMW 3-Series Compact316ti 3d (03) Specs & dimensions,2001,,1796.0,4.0,113.0,175.0,1375.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,201.2,125.0,10.6,170.0,https://www.parkers.co.uk/bmw/3-series/compact-2001/316ti-3d-(03)/specs/
CAR_E2989628,Bmw,3 Series,316i se 16v 5d,BMW 3-Series Touring316i SE 16v 5d Specs & dimensions,1999,,1796.0,4.0,115.0,175.0,1465.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,199.6,124.0,10.8,177.0,https://www.parkers.co.uk/bmw/3-series/touring-1999/316i-se-16v-5d/specs/
CAR_5D3F95C8,Bmw,3 Series,316i se 16v 5d auto,BMW 3-Series Touring316i SE 16v 5d Auto Specs & dimensions,1999,,1796.0,4.0,115.0,175.0,1480.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,194.7,121.0,11.8,196.0,https://www.parkers.co.uk/bmw/3-series/touring-1999/316i-se-16v-5d-auto/specs/
CAR_78D0E871,Bmw,3 Series,318 ci 16v 2d,BMW 3-Series Coupe318 Ci 16V 2d Specs & dimensions,1999,,1995.0,4.0,143.0,200.0,1360.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,217.3,135.0,9.0,175.0,https://www.parkers.co.uk/bmw/3-series/coupe-1999/318-ci-16v-2d/specs/
CAR_32BCA9D4,Bmw,3 Series,318 ci 16v 2d step auto,BMW 3-Series Coupe318 Ci 16V 2d Step Auto Specs & dimensions,1999,,1995.0,4.0,143.0,200.0,1340.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,214.0,133.0,9.9,196.0,https://www.parkers.co.uk/bmw/3-series/coupe-1999/318-ci-16v-2d-step-auto/specs/
CAR_6E510F12,Bmw,3 Series,318 ci 2d (01),BMW 3-Series Convertible318 Ci 2d (01) Specs & dimensions,2000,,1995.0,4.0,143.0,200.0,1540.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,206.0,128.0,9.9,187.0,https://www.parkers.co.uk/bmw/3-series/convertible-2000/318-ci-2d-(01)/specs/
CAR_94C9211F,Bmw,3 Series,318 ci 2d (03),BMW 3-Series Convertible318 Ci 2d (03) Specs & dimensions,2000,,1995.0,4.0,143.0,200.0,1540.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,206.0,128.0,9.9,187.0,https://www.parkers.co.uk/bmw/3-series/convertible-2000/318-ci-2d-(03)/specs/
CAR_8B46A6C9,Bmw,3 Series,2d,BMW 3-Series M3 Coupe2d Specs & dimensions,2001,,3246.0,6.0,338.0,365.0,1495.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,249.4,155.0,5.0,323.0,https://www.parkers.co.uk/bmw/3-series/m3-coupe-2001/2d/specs/
CAR_C95B6E99,Bmw,3 Series,2d smg,BMW 3-Series M3 Coupe2d SMG Specs & dimensions,2001,,3246.0,6.0,338.0,365.0,1495.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,249.4,155.0,5.0,323.0,https://www.parkers.co.uk/bmw/3-series/m3-coupe-2001/2d-smg/specs/
CAR_967D45A9,Bmw,3 Series,2d,BMW 3-Series M3 Convertible2d Specs & dimensions,2001,,3246.0,6.0,338.0,365.0,1655.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,249.4,155.0,5.3,328.0,https://www.parkers.co.uk/bmw/3-series/m3-convertible-2001/2d/specs/
CAR_FBB1882C,Bmw,3 Series,2d smg,BMW 3-Series M3 Convertible2d SMG Specs & dimensions,2001,,3246.0,6.0,338.0,365.0,1655.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,249.4,155.0,5.3,328.0,https://www.parkers.co.uk/bmw/3-series/m3-convertible-2001/2d-smg/specs/
CAR_90133E73,Bmw,3 Series,316 2d,BMW 3-Series Saloon316 2d Specs & dimensions,1983,,1766.0,,90.0,,,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,,,,,https://www.parkers.co.uk/bmw/3-series/saloon-1983/316-2d/specs/
CAR_21844450,Bmw,3 Series,316 2d auto,BMW 3-Series Saloon316 2d Auto Specs & dimensions,1983,,1766.0,,90.0,,,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,,,,,https://www.parkers.co.uk/bmw/3-series/saloon-1983/316-2d-auto/specs/
CAR_CB0738BB,Bmw,3 Series,316i 5d,BMW 3-Series Touring316i 5d Specs & dimensions,1988,,1596.0,,102.0,,,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,,,,,https://www.parkers.co.uk/bmw/3-series/touring-1988/316i-5d/specs/
CAR_D0341665,Bmw,3 Series,316i 5d auto,BMW 3-Series Touring316i 5d Auto Specs & dimensions,1988,,1596.0,,102.0,,,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,,,,,https://www.parkers.co.uk/bmw/3-series/touring-1988/316i-5d-auto/specs/
CAR_3F4F86D8,Bmw,3 Series,325i individual 2d,BMW 3-Series Coupe325i Individual 2d Specs & dimensions,1992,,2494.0,,192.0,,,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,,,,,https://www.parkers.co.uk/bmw/3-series/coupe-1992/325i-individual-2d/specs/
CAR_6F03D159,Bmw,3 Series,325i individual 2d auto,BMW 3-Series Coupe325i Individual 2d Auto Specs & dimensions,1992,,2494.0,,192.0,,,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,,,,,https://www.parkers.co.uk/bmw/3-series/coupe-1992/325i-individual-2d-auto/specs/
CAR_CF4B3B92,Bmw,3 Series,318i 2d,BMW 3-Series Convertible318i 2d Specs & dimensions,1986,,1796.0,,115.0,,,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,,,,,https://www.parkers.co.uk/bmw/3-series/convertible-1986/318i-2d/specs/
CAR_199CEE86,Bmw,3 Series,318i 2d auto,BMW 3-Series Convertible318i 2d Auto Specs & dimensions,1986,,1796.0,,115.0,,,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,,,,,https://www.parkers.co.uk/bmw/3-series/convertible-1986/318i-2d-auto/specs/
CAR_2B042DFE,Bmw,3 Series,316e 4d,BMW 3-Series Saloon316e 4d Specs & dimensions,1991,,1596.0,,100.0,,,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,,,,,https://www.parkers.co.uk/bmw/3-series/saloon-1991/316e-4d/specs/
CAR_B3A7DA84,Bmw,3 Series,316i 4d,BMW 3-Series Saloon316i 4d Specs & dimensions,1991,,1596.0,4.0,102.0,150.0,1310.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,194.7,121.0,12.3,182.0,https://www.parkers.co.uk/bmw/3-series/saloon-1991/316i-4d/specs/
CAR_AB5AA8EC,Bmw,3 Series,316i 5d,BMW 3-Series Touring316i 5d Specs & dimensions,1995,,1596.0,4.0,102.0,150.0,1355.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,191.5,119.0,12.8,191.0,https://www.parkers.co.uk/bmw/3-series/touring-1995/316i-5d/specs/
CAR_4208F4B8,Bmw,3 Series,316i 5d auto,BMW 3-Series Touring316i 5d Auto Specs & dimensions,1995,,1596.0,4.0,102.0,150.0,1395.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,185.1,115.0,15.2,214.0,https://www.parkers.co.uk/bmw/3-series/touring-1995/316i-5d-auto/specs/
CAR_DEFF987A,Bmw,3 Series,trim individual,BMW 3-Series Coupe Individual (1992 - 1993)Specs & dimensions,1992,1993,,,,,,,,Unknown,,,,,,,,https://www.parkers.co.uk/bmw/3-series/coupe-1992/trim-individual/specs/
CAR_54BDD0E9,Bmw,3 Series,engine 325i petrol,BMW 3-Series Coupe 325i Petrol (1992 - 1993)Specs & dimensions,1992,1993,,,,,,,,Unknown,,,,,,,,https://www.parkers.co.uk/bmw/3-series/coupe-1992/engine-325i-petrol/specs/
CAR_66B15BF5,Bmw,3 Series,4d,BMW 3-Series M3 Saloon4d Specs & dimensions,1995,,2990.0,6.0,286.0,320.0,1930.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,249.4,155.0,5.8,,https://www.parkers.co.uk/bmw/3-series/m3-saloon-1995/4d/specs/
CAR_68C1328F,Bmw,3 Series,evolution 4d,BMW 3-Series M3 SaloonEvolution 4d Specs & dimensions,1995,,3201.0,6.0,321.0,350.0,1535.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,249.4,155.0,5.3,,https://www.parkers.co.uk/bmw/3-series/m3-saloon-1995/evolution-4d/specs/
CAR_44AAE7A4,Bmw,3 Series,2d,BMW 3-Series M3 Coupe2d Specs & dimensions,1993,,2990.0,6.0,286.0,320.0,1930.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,249.4,155.0,5.8,,https://www.parkers.co.uk/bmw/3-series/m3-coupe-1993/2d/specs/
CAR_10128467,Bmw,3 Series,edition 2d,BMW 3-Series M3 CoupeEdition 2d Specs & dimensions,1993,,3201.0,6.0,321.0,350.0,1535.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,249.4,155.0,5.3,267.0,https://www.parkers.co.uk/bmw/3-series/m3-coupe-1993/edition-2d/specs/
CAR_A8BC72F2,Bmw,5 Series,518d m sport auto 4d,BMW 5-Series Saloon518d M Sport auto 4d Specs & dimensions,2017,,1995.0,4.0,147.0,350.0,1580.0,Rear wheel drive,Automatic,Unknown,Diesel,,,220.5,137.0,8.5,119.0,https://www.parkers.co.uk/bmw/5-series/saloon-2017/518d-m-sport-auto-4d/specs/
CAR_8ECBD334,Bmw,5 Series,518d se auto 4d,BMW 5-Series Saloon518d SE auto 4d Specs & dimensions,2017,,1995.0,4.0,147.0,350.0,1580.0,Rear wheel drive,Automatic,Unknown,Diesel,,,220.5,137.0,8.5,116.0,https://www.parkers.co.uk/bmw/5-series/saloon-2017/518d-se-auto-4d/specs/
CAR_C1D30A6B,Bmw,5 Series,520d m sport (plus package and technology package) auto (1119 on) 5d,BMW 5-Series Touring520d M Sport (Plus Package and Technology Package) auto (11/19-on) 5d Specs & dimensions,2017,,1995.0,4.0,187.0,400.0,1740.0,Rear wheel drive,Automatic,Unknown,Diesel,,,225.3,140.0,7.3,139.0,https://www.parkers.co.uk/bmw/5-series/touring-2017/520d-m-sport-(plus-package-and-technology-package)-auto-(1119-on)-5d/specs/
CAR_69C968FA,Bmw,5 Series,520d m sport (plus package and technology package) auto 5d,BMW 5-Series Touring520d M Sport (Plus Package and Technology Package) auto 5d Specs & dimensions,2017,,1995.0,4.0,187.0,400.0,1685.0,Rear wheel drive,Automatic,Unknown,Diesel,,,223.7,139.0,7.4,125.0,https://www.parkers.co.uk/bmw/5-series/touring-2017/520d-m-sport-(plus-package-and-technology-package)-auto-5d/specs/
CAR_99E06A38,Bmw,5 Series,m5 35 jahre edition m steptronic auto 4d,BMW 5-Series M5M5 35 Jahre Edition M Steptronic auto 4d Specs & dimensions,2018,,4395.0,8.0,616.0,750.0,,4 wheel drive,Automatic,Naturally Aspirated,Petrol,,,,,,241.0,https://www.parkers.co.uk/bmw/5-series/m5-2018/m5-35-jahre-edition-m-steptronic-auto-4d/specs/
CAR_EF1DDE50,Bmw,5 Series,m5 cs 4dr dct,BMW 5-Series M5M5 CS 4dr DCT Specs & dimensions,2018,,4395.0,8.0,626.0,750.0,,4 wheel drive,Automatic,Naturally Aspirated,Petrol,,,304.2,189.0,2.9,256.0,https://www.parkers.co.uk/bmw/5-series/m5-2018/m5-cs-4dr-dct/specs/
CAR_3E6366E5,Bmw,5 Series,520i m sport 4dr auto,BMW 5-Series Saloon520i M Sport 4dr Auto Specs & dimensions,2024,,1998.0,4.0,205.0,330.0,1725.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,230.1,143.0,7.3,131.0,https://www.parkers.co.uk/bmw/5-series/saloon-2024/520i-m-sport-4dr-auto/specs/
CAR_44AFCC4F,Bmw,5 Series,520i m sport 4dr auto [comfort plus],BMW 5-Series Saloon520i M Sport 4dr Auto [Comfort Plus] Specs & dimensions,2024,,1998.0,4.0,205.0,330.0,1725.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,230.1,143.0,7.3,131.0,https://www.parkers.co.uk/bmw/5-series/saloon-2024/520i-m-sport-4dr-auto-[comfort-plus]/specs/
CAR_7CCF9EF4,Bmw,5 Series,520i m sport 5dr auto,BMW 5-Series Touring520i M Sport 5dr Auto Specs & dimensions,2024,,1998.0,4.0,205.0,330.0,1775.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,222.1,138.0,7.6,139.0,https://www.parkers.co.uk/bmw/5-series/touring-2024/520i-m-sport-5dr-auto/specs/
CAR_27C17CE3,Bmw,5 Series,520i m sport 5dr auto [comfort plus],BMW 5-Series Touring520i M Sport 5dr Auto [Comfort Plus] Specs & dimensions,2024,,1998.0,4.0,205.0,330.0,1775.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,222.1,138.0,7.6,139.0,https://www.parkers.co.uk/bmw/5-series/touring-2024/520i-m-sport-5dr-auto-[comfort-plus]/specs/
CAR_B5424B86,Bmw,5 Series,m5 4dr dct,BMW 5-Series M5M5 4dr DCT Specs & dimensions,2024,,4395.0,8.0,716.0,1000.0,2440.0,4 wheel drive,Automatic,Unknown,Petrol Parallel PHEV,,,249.4,155.0,3.4,103.0,https://www.parkers.co.uk/bmw/5-series/m5-2024/m5-4dr-dct/specs/
CAR_2A259694,Bmw,5 Series,m5 4dr dct [ultimate pack],BMW 5-Series M5M5 4dr DCT [Ultimate Pack] Specs & dimensions,2024,,4395.0,8.0,716.0,1000.0,2440.0,4 wheel drive,Automatic,Unknown,Petrol Parallel PHEV,,,305.8,190.0,3.4,102.0,https://www.parkers.co.uk/bmw/5-series/m5-2024/m5-4dr-dct-[ultimate-pack]/specs/
CAR_CFB18A0B,Bmw,5 Series,520d (177bhp) m sport 4d,BMW 5-Series Saloon520d (177bhp) M Sport 4d Specs & dimensions,2003,,1995.0,4.0,174.0,350.0,1510.0,Rear wheel drive,Manual,Unknown,Diesel,,,231.7,144.0,8.0,136.0,https://www.parkers.co.uk/bmw/5-series/saloon-2003/520d-(177bhp)-m-sport-4d/specs/
CAR_FD2AF6E4,Bmw,5 Series,520d (177bhp) m sport 4d step auto,BMW 5-Series Saloon520d (177bhp) M Sport 4d Step Auto Specs & dimensions,2003,,1995.0,4.0,174.0,350.0,1520.0,Rear wheel drive,Automatic,Unknown,Diesel,,,228.5,142.0,8.1,149.0,https://www.parkers.co.uk/bmw/5-series/saloon-2003/520d-(177bhp)-m-sport-4d-step-auto/specs/
CAR_39E53F93,Bmw,5 Series,520d (177bhp) m sport 5d,BMW 5-Series Touring520d (177bhp) M Sport 5d Specs & dimensions,2003,,1995.0,4.0,174.0,350.0,1600.0,Rear wheel drive,Manual,Unknown,Diesel,,,223.7,139.0,8.2,140.0,https://www.parkers.co.uk/bmw/5-series/touring-2003/520d-(177bhp)-m-sport-5d/specs/
CAR_030AF3FA,Bmw,5 Series,520d (177bhp) m sport 5d step auto,BMW 5-Series Touring520d (177bhp) M Sport 5d Step Auto Specs & dimensions,2003,,1995.0,4.0,174.0,350.0,1620.0,Rear wheel drive,Automatic,Unknown,Diesel,,,223.7,139.0,8.3,154.0,https://www.parkers.co.uk/bmw/5-series/touring-2003/520d-(177bhp)-m-sport-5d-step-auto/specs/
CAR_E4CA1542,Bmw,5 Series,50 v10 saloon 4d smg,BMW 5-Series M55.0 V10 Saloon 4d SMG Specs & dimensions,2005,,4999.0,10.0,499.0,520.0,1830.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,249.4,155.0,4.5,357.0,https://www.parkers.co.uk/bmw/5-series/m5-2005/50-v10-saloon-4d-smg/specs/
CAR_CCB142F1,Bmw,5 Series,50 v10 saloon 4d smg (07),BMW 5-Series M55.0 V10 Saloon 4d SMG (07) Specs & dimensions,2005,,4999.0,10.0,499.0,520.0,1830.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,249.4,155.0,4.5,344.0,https://www.parkers.co.uk/bmw/5-series/m5-2005/50-v10-saloon-4d-smg-(07)/specs/
CAR_C5F2402E,Bmw,5 Series,520d luxury (euro 5) gt hatch 5d step auto,BMW 5-Series GT520d Luxury (Euro 5) GT Hatch 5d Step Auto Specs & dimensions,2009,,1995.0,4.0,181.0,380.0,1880.0,Rear wheel drive,Automatic,Unknown,Diesel,,,214.0,133.0,8.6,139.0,https://www.parkers.co.uk/bmw/5-series/gt-2009/520d-luxury-(euro-5)-gt-hatch-5d-step-auto/specs/
CAR_9121021E,Bmw,5 Series,520d luxury gt hatch 5d step auto,BMW 5-Series GT520d Luxury GT Hatch 5d Step Auto Specs & dimensions,2009,,1995.0,4.0,181.0,380.0,1915.0,Rear wheel drive,Automatic,Unknown,Diesel,,,214.0,133.0,8.6,144.0,https://www.parkers.co.uk/bmw/5-series/gt-2009/520d-luxury-gt-hatch-5d-step-auto/specs/
CAR_FFAF999B,Bmw,5 Series,30 activehybrid 5 4d step auto,BMW 5-Series Saloon3.0 ActiveHybrid 5 4d Step Auto Specs & dimensions,2010,,2979.0,6.0,335.0,400.0,1850.0,Rear wheel drive,Automatic,EV,Petrol/Electric Hybrid,,,249.4,155.0,5.7,149.0,https://www.parkers.co.uk/bmw/5-series/saloon-2010/30-activehybrid-5-4d-step-auto/specs/
CAR_224A7010,Bmw,5 Series,518d (150bhp) luxury 4d,BMW 5-Series Saloon518d (150bhp) Luxury 4d Specs & dimensions,2010,,1995.0,4.0,147.0,360.0,1615.0,Rear wheel drive,Manual,Unknown,Diesel,,,217.3,135.0,9.2,119.0,https://www.parkers.co.uk/bmw/5-series/saloon-2010/518d-(150bhp)-luxury-4d/specs/
CAR_F4A17D4B,Bmw,5 Series,518d (150bhp) luxury 5d,BMW 5-Series Touring518d (150bhp) Luxury 5d Specs & dimensions,2010,,1995.0,4.0,147.0,360.0,1720.0,Rear wheel drive,Manual,Unknown,Diesel,,,209.2,130.0,9.6,127.0,https://www.parkers.co.uk/bmw/5-series/touring-2010/518d-(150bhp)-luxury-5d/specs/
CAR_42D48D53,Bmw,5 Series,518d (150bhp) luxury 5d step auto,BMW 5-Series Touring518d (150bhp) Luxury 5d Step Auto Specs & dimensions,2010,,1995.0,4.0,147.0,360.0,1730.0,Rear wheel drive,Automatic,Unknown,Diesel,,,209.2,130.0,9.5,123.0,https://www.parkers.co.uk/bmw/5-series/touring-2010/518d-(150bhp)-luxury-5d-step-auto/specs/
CAR_C9C37A58,Bmw,5 Series,m5 (0713 ) 4d dct,BMW 5-Series M5M5 (07/13-) 4d DCT Specs & dimensions,2011,,4395.0,8.0,552.0,680.0,1870.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,249.4,155.0,4.2,231.0,https://www.parkers.co.uk/bmw/5-series/m5-2011/m5-(0713-)-4d-dct/specs/
CAR_493B791D,Bmw,5 Series,m5 (competition pack) 4d dct,BMW 5-Series M5M5 (Competition Pack) 4d DCT Specs & dimensions,2011,,4395.0,8.0,566.0,680.0,1870.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,249.4,155.0,4.1,231.0,https://www.parkers.co.uk/bmw/5-series/m5-2011/m5-(competition-pack)-4d-dct/specs/
CAR_5115A45A,Bmw,5 Series,520i 4d (00),BMW 5-Series Saloon520i 4d (00) Specs & dimensions,1996,,2171.0,6.0,170.0,210.0,1570.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,225.3,140.0,8.8,213.0,https://www.parkers.co.uk/bmw/5-series/saloon-1996/520i-4d-(00)/specs/
CAR_AF48980E,Bmw,5 Series,520i 4d (96),BMW 5-Series Saloon520i 4d (96) Specs & dimensions,1996,,1991.0,6.0,150.0,190.0,1485.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,220.5,137.0,9.9,215.0,https://www.parkers.co.uk/bmw/5-series/saloon-1996/520i-4d-(96)/specs/
CAR_C89C7860,Bmw,5 Series,520i 5d (00),BMW 5-Series Touring520i 5d (00) Specs & dimensions,1997,,2171.0,6.0,170.0,210.0,1670.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,223.7,139.0,9.2,228.0,https://www.parkers.co.uk/bmw/5-series/touring-1997/520i-5d-(00)/specs/
CAR_B8605D39,Bmw,5 Series,520i 5d (97),BMW 5-Series Touring520i 5d (97) Specs & dimensions,1997,,1991.0,6.0,150.0,190.0,1580.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,212.4,132.0,10.3,229.0,https://www.parkers.co.uk/bmw/5-series/touring-1997/520i-5d-(97)/specs/
CAR_FB963A8A,Bmw,5 Series,35 4d,BMW 5-Series Saloon3.5 4d Specs & dimensions,1988,,3535.0,,315.0,,,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,,,,,https://www.parkers.co.uk/bmw/5-series/saloon-1988/35-4d/specs/
