car_id,make,model,variant,raw_title,year_from,year_to,displacement_cc,cylinders,stock_hp,stock_torque_nm,weight_kg,drivetrain,transmission,engine_type,fuel_type,drag_coef,frontal_area_m2,top_speed_stock,top_speed_mph,zero_hundred_stock,co2_gkm,source_url
CAR_0D7ED264,Chevrolet,Corvette,62 v8 2lt 2dr auto,Chevrolet Corvette Stingray Convertible6.2 V8 2LT 2dr Auto Specs & dimensions,2021,,6162.0,8.0,475.0,613.0,1767.0,Rear wheel drive,Automatic,Turbocharged,Petrol,,,296.1,184.0,3.4,293.0,https://www.parkers.co.uk/chevrolet/corvette/stingray-convertible-2021/62-v8-2lt-2dr-auto/specs/
CAR_3CAD5DDD,Chevrolet,Corvette,55 v8 3lz 2dr auto,Chevrolet Corvette Z06 Coupe5.5 V8 3LZ 2dr Auto Specs & dimensions,2025,,5460.0,8.0,636.0,595.0,1789.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,,,3.0,377.0,https://www.parkers.co.uk/chevrolet/corvette/z06-coupe-2025/55-v8-3lz-2dr-auto/specs/
CAR_CA42CEFB,Chevrolet,Corvette,55 v8 3lz 2dr auto,Chevrolet Corvette Z06 Convertible5.5 V8 3LZ 2dr Auto Specs & dimensions,2025,,5460.0,8.0,636.0,595.0,1833.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,,,3.0,377.0,https://www.parkers.co.uk/chevrolet/corvette/z06-convertible-2025/55-v8-3lz-2dr-auto/specs/
CAR_915BC480,Chevrolet,Corvette,62 v8 hev 3lz 2dr auto eawd,Chevrolet Corvette E-Ray Coupe6.2 V8 HEV 3LZ 2dr Auto eAWD Specs & dimensions,2025,,6162.0,8.0,634.0,613.0,1907.0,4 wheel drive,Automatic,EV,Petrol/Electric Hybrid,,,296.1,184.0,2.8,289.0,https://www.parkers.co.uk/chevrolet/corvette/e-ray-coupe-2025/62-v8-hev-3lz-2dr-auto-eawd/specs/
CAR_2A778B65,Chevrolet,Corvette,62 v8 hev 3lz 2dr auto eawd,Chevrolet Corvette E-Ray Convertible6.2 V8 HEV 3LZ 2dr Auto eAWD Specs & dimensions,2025,,6162.0,8.0,634.0,613.0,1944.0,4 wheel drive,Automatic,EV,Petrol/Electric Hybrid,,,296.1,184.0,2.8,289.0,https://www.parkers.co.uk/chevrolet/corvette/e-ray-convertible-2025/62-v8-hev-3lz-2dr-auto-eawd/specs/
CAR_3248F7FB,Chevrolet,Corvette,57 v8 2d,Chevrolet Corvette Coupe5.7 V8 2d Specs & dimensions,1998,,5666.0,8.0,344.0,,1538.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,273.6,170.0,4.5,314.0,https://www.parkers.co.uk/chevrolet/corvette/coupe-1998/57-v8-2d/specs/
CAR_567CC465,Chevrolet,Corvette,57 v8 2d,Chevrolet Corvette Convertible5.7 V8 2d Specs & dimensions,1998,,5666.0,8.0,344.0,,1538.0,Rear wheel drive,Manual,Naturally Aspirated,Petrol,,,273.6,170.0,4.5,314.0,https://www.parkers.co.uk/chevrolet/corvette/convertible-1998/57-v8-2d/specs/
CAR_897AAC9A,Chevrolet,Cruze,16 (124bhp) ls 4d,Chevrolet Cruze Saloon1.6 (124bhp) LS 4d Specs & dimensions,2009,,1598.0,4.0,122.0,154.0,1285.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,189.9,118.0,10.6,153.0,https://www.parkers.co.uk/chevrolet/cruze/saloon-2009/16-(124bhp)-ls-4d/specs/
CAR_A1C312EE,Chevrolet,Cruze,14 ls 5d,Chevrolet Cruze Hatchback1.4 LS 5d Specs & dimensions,2011,,1398.0,4.0,98.0,130.0,1305.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,175.4,109.0,13.6,125.0,https://www.parkers.co.uk/chevrolet/cruze/hatchback-2011/14-ls-5d/specs/
CAR_21ADC13D,Chevrolet,Cruze,14 ls 5d,Chevrolet Cruze Station Wagon1.4 LS 5d Specs & dimensions,2012,,1398.0,4.0,98.0,130.0,1340.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,178.6,111.0,14.1,134.0,https://www.parkers.co.uk/chevrolet/cruze/station-wagon-2012/14-ls-5d/specs/
CAR_E296847F,Chevrolet,Epica,20 ls 4d,Chevrolet Epica Saloon2.0 LS 4d Specs & dimensions,2008,,1993.0,6.0,140.0,195.0,1460.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,207.6,129.0,9.6,199.0,https://www.parkers.co.uk/chevrolet/epica/saloon-2008/20-ls-4d/specs/
CAR_7B07B6F8,Chevrolet,Kalos,12 s 3d,Chevrolet Kalos Hatchback1.2 S 3d Specs & dimensions,2005,,1150.0,4.0,70.0,104.0,990.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,157.7,98.0,13.3,153.0,https://www.parkers.co.uk/chevrolet/kalos/hatchback-2005/12-s-3d/specs/
CAR_18119D8A,Chevrolet,Lacetti,14 se 5d,Chevrolet Lacetti Hatchback1.4 SE 5d Specs & dimensions,2005,,1399.0,4.0,94.0,131.0,1170.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,175.4,109.0,11.2,165.0,https://www.parkers.co.uk/chevrolet/lacetti/hatchback-2005/14-se-5d/specs/
CAR_C227C4C9,Chevrolet,Lacetti,16 sx 5d,Chevrolet Lacetti Station Wagon1.6 SX 5d Specs & dimensions,2005,,1598.0,4.0,108.0,150.0,1250.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,186.7,116.0,11.0,181.0,https://www.parkers.co.uk/chevrolet/lacetti/station-wagon-2005/16-sx-5d/specs/
CAR_A06D04BB,Chevrolet,Lacetti,16 sx 4d,Chevrolet Lacetti Saloon1.6 SX 4d Specs & dimensions,2005,,1598.0,4.0,108.0,150.0,1180.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,186.7,116.0,10.4,178.0,https://www.parkers.co.uk/chevrolet/lacetti/saloon-2005/16-sx-4d/specs/
CAR_DDA2ABC7,Chevrolet,Matiz,10 le 5d,Chevrolet Matiz Hatchback1.0 LE 5d Specs & dimensions,2005,,995.0,4.0,62.0,87.0,796.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,151.3,94.0,12.5,158.0,https://www.parkers.co.uk/chevrolet/matiz/hatchback-2005/10-le-5d/specs/
CAR_02C7FFB9,Chevrolet,Matiz,10 se 5d,Chevrolet Matiz Hatchback1.0 SE 5d Specs & dimensions,2005,,995.0,4.0,62.0,87.0,796.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,151.3,94.0,12.5,158.0,https://www.parkers.co.uk/chevrolet/matiz/hatchback-2005/10-se-5d/specs/
CAR_1E1D577E,Chevrolet,Orlando,14t ls (start stop) 5d,Chevrolet Orlando Estate1.4T LS (Start Stop) 5d Specs & dimensions,2011,,1362.0,4.0,138.0,200.0,1539.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,199.6,124.0,10.6,149.0,https://www.parkers.co.uk/chevrolet/orlando/estate-2011/14t-ls-(start-stop)-5d/specs/
CAR_BB44A19C,Chevrolet,Spark,10i (non ac) 5d,Chevrolet Spark Hatchback1.0i + (Non AC) 5d Specs & dimensions,2010,,995.0,4.0,67.0,93.0,864.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,154.5,96.0,15.0,119.0,https://www.parkers.co.uk/chevrolet/spark/hatchback-2010/10i-(non-ac)-5d/specs/
CAR_57EAE308,Chevrolet,Tacuma,16 sx 5d,Chevrolet Tacuma Estate1.6 SX 5d Specs & dimensions,2005,,1598.0,4.0,105.0,145.0,1272.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,167.4,104.0,11.8,191.0,https://www.parkers.co.uk/chevrolet/tacuma/estate-2005/16-sx-5d/specs/
CAR_01E171F8,Chevrolet,Trax,14t lt 5d,Chevrolet Trax Hatchback1.4T LT 5d Specs & dimensions,2013,,1364.0,4.0,138.0,200.0,1319.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,196.3,122.0,9.2,139.0,https://www.parkers.co.uk/chevrolet/trax/hatchback-2013/14t-lt-5d/specs/
CAR_9F9DE15D,Chevrolet,Volt,volt (sat nav) 5d auto,Chevrolet Volt HatchbackVolt (Sat Nav) 5d Auto Specs & dimensions,2012,,,,148.0,370.0,1732.0,Front wheel drive,Automatic,EV,Electric,,,159.3,99.0,8.7,0.0,https://www.parkers.co.uk/chevrolet/volt/hatchback-2012/volt-(sat-nav)-5d-auto/specs/
CAR_3808F1C3,Citroen,2Cv6,bamboo 4d,Citroën 2CV6 SaloonBamboo 4d Specs & dimensions,1981,,602.0,,,,,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,,,,,https://www.parkers.co.uk/citroen/2cv6/saloon-1981/bamboo-4d/specs/
CAR_9E5206A4,Citroen,Ami,6kw ami 54kwh 2dr auto,Citroën Ami Coupe6kW Ami 5.4kWh 2dr Auto Specs & dimensions,2022,,,,,,483.0,Front wheel drive,Automatic,EV,Electric,,,,,,0.0,https://www.parkers.co.uk/citroen/ami/coupe-2022/6kw-ami-54kwh-2dr-auto/specs/
CAR_B5CD404F,Citroen,Ax,10 cascade 3d,Citroën AX Hatchback1.0 Cascade 3d Specs & dimensions,1987,,954.0,4.0,50.0,,,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,149.7,93.0,13.5,,https://www.parkers.co.uk/citroen/ax/hatchback-1987/10-cascade-3d/specs/
CAR_6E9DB032,Citroen,Berlingo,12 110 plus m 5dr,Citroën Berlingo MPV1.2 110 Plus M 5dr Specs & dimensions,2018,,1199.0,3.0,109.0,205.0,1401.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,178.6,111.0,11.2,143.0,https://www.parkers.co.uk/citroen/berlingo/mpv-2018/12-110-plus-m-5dr/specs/
CAR_4C4B2418,Citroen,Berlingo,14i 3d,Citroën Berlingo Estate1.4i 3d Specs & dimensions,1998,,1360.0,4.0,75.0,,1125.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,149.7,93.0,14.1,178.0,https://www.parkers.co.uk/citroen/berlingo/estate-1998/14i-3d/specs/
CAR_FA1FF13E,Citroen,Berlingo Multispace,12 puretech feel 5d,Citroën Berlingo Multispace Estate1.2 PureTech Feel 5d Specs & dimensions,2008,,1199.0,3.0,108.0,205.0,1490.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,180.2,112.0,11.8,119.0,https://www.parkers.co.uk/citroen/berlingo-multispace/estate-2008/12-puretech-feel-5d/specs/
CAR_B4AE3669,Citroen,Bx,19 d meteor 5d,Citroën BX Hatchback19 D Meteor 5d Specs & dimensions,1984,,1905.0,,71.0,,,Front wheel drive,Manual,Unknown,Diesel,,,,,,,https://www.parkers.co.uk/citroen/bx/hatchback-1984/19-d-meteor-5d/specs/
CAR_2BCD0F8E,Citroen,Bx,19 d meteor 5d,Citroën BX Estate19 D Meteor 5d Specs & dimensions,1986,,1905.0,,71.0,,,Front wheel drive,Manual,Unknown,Diesel,,,,,,,https://www.parkers.co.uk/citroen/bx/estate-1986/19-d-meteor-5d/specs/
CAR_F08F54B5,Citroen,C Crosser,22 hdi code 5d,Citroën C-Crosser Estate2.2 HDi Code 5d Specs & dimensions,2007,,2179.0,4.0,156.0,380.0,1750.0,4 wheel drive,Manual,Unknown,Diesel,,,199.6,124.0,9.6,191.0,https://www.parkers.co.uk/citroen/c-crosser/estate-2007/22-hdi-code-5d/specs/
CAR_70138831,Citroen,C Zero,electric 5d auto,Citroën C-Zero HatchbackElectric 5d Auto Specs & dimensions,2011,,,,66.0,180.0,1120.0,Rear wheel drive,Automatic,EV,Electric,,,130.4,81.0,15.4,0.0,https://www.parkers.co.uk/citroen/c-zero/hatchback-2011/electric-5d-auto/specs/
CAR_1CC685EF,Citroen,C1,10 vti 72 jcc 5d,Citroën C1 Hatchback1.0 VTi 72 JCC+ 5d Specs & dimensions,2014,,998.0,3.0,70.0,93.0,840.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,159.3,99.0,13.6,110.0,https://www.parkers.co.uk/citroen/c1/hatchback-2014/10-vti-72-jcc-5d/specs/
CAR_EF1360F1,Citroen,C1,10i airplay 3d,Citroën C1 Hatchback1.0i Airplay 3d Specs & dimensions,2005,,998.0,3.0,68.0,94.0,790.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,157.7,98.0,13.3,109.0,https://www.parkers.co.uk/citroen/c1/hatchback-2005/10i-airplay-3d/specs/
CAR_CD600C84,Citroen,C2,11i airplay 3d,Citroën C2 Hatchback1.1i Airplay + 3d Specs & dimensions,2003,,1124.0,4.0,61.0,94.0,932.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,157.7,98.0,13.9,138.0,https://www.parkers.co.uk/citroen/c2/hatchback-2003/11i-airplay-3d/specs/
CAR_488FE131,Citroen,C2,16i 16v 3d,Citroën C2 GT1.6i 16V 3d Specs & dimensions,2003,,1587.0,4.0,110.0,146.0,1055.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,194.7,121.0,9.2,158.0,https://www.parkers.co.uk/citroen/c2/gt-2003/16i-16v-3d/specs/
CAR_9BABAEFA,Citroen,C2,14 hdi vts 3d,Citroën C2 VTS1.4 HDi VTS 3d Specs & dimensions,2004,,1398.0,4.0,70.0,160.0,991.0,Front wheel drive,Manual,Unknown,Diesel,,,165.8,103.0,13.1,113.0,https://www.parkers.co.uk/citroen/c2/vts-2004/14-hdi-vts-3d/specs/
CAR_AE379D80,Citroen,C3,12 puretech 110 c series edition 5dr eat6,Citroën C3 Hatchback1.2 PureTech 110 C-Series Edition 5dr EAT6 Specs & dimensions,2017,,1199.0,3.0,108.0,205.0,1090.0,Front wheel drive,Automatic,Naturally Aspirated,Petrol,,,193.1,120.0,9.8,134.0,https://www.parkers.co.uk/citroen/c3/hatchback-2017/12-puretech-110-c-series-edition-5dr-eat6/specs/
CAR_CA54511A,Citroen,C3,12 hybrid [110] collection 5dr e dcs6,Citroën C3 Hatchback1.2 Hybrid [110] Collection 5dr e-DCS6 Specs & dimensions,2024,,1199.0,3.0,107.0,205.0,1252.0,Front wheel drive,Automatic,Hybrid,Petrol,,,159.3,99.0,9.5,108.0,https://www.parkers.co.uk/citroen/c3/hatchback-2024/12-hybrid-[110]-collection-5dr-e-dcs6/specs/
CAR_754EFFE9,Citroen,C3,10i vtr 3d,Citroën C3 Hatchback1.0i VTR+ 3d Specs & dimensions,2002,,998.0,3.0,68.0,94.0,800.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,157.7,98.0,13.3,106.0,https://www.parkers.co.uk/citroen/c3/hatchback-2002/10i-vtr-3d/specs/
CAR_9823A333,Citroen,C3,10 puretech edition 5d,Citroën C3 Hatchback1.0 PureTech Edition 5d Specs & dimensions,2010,,999.0,3.0,68.0,95.0,973.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,162.5,101.0,13.7,104.0,https://www.parkers.co.uk/citroen/c3/hatchback-2010/10-puretech-edition-5d/specs/
CAR_7F53EEB4,Citroen,C3 Aircross,12 puretech 110 c series 5dr,Citroën C3 Aircross SUV1.2 PureTech 110 C-Series 5dr Specs & dimensions,2017,,1199.0,3.0,108.0,205.0,1179.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,183.5,114.0,9.8,134.0,https://www.parkers.co.uk/citroen/c3-aircross/suv-2017/12-puretech-110-c-series-5dr/specs/
CAR_125EC07A,Citroen,C3 Aircross,12 hybrid [136] max 5dr e dcs6,Citroën C3 Aircross SUV1.2 Hybrid [136] Max 5dr e-DCS6 Specs & dimensions,2025,,1199.0,3.0,134.0,230.0,1348.0,Front wheel drive,Automatic,Hybrid,Petrol,,,201.2,125.0,8.8,121.0,https://www.parkers.co.uk/citroen/c3-aircross/suv-2025/12-hybrid-[136]-max-5dr-e-dcs6/specs/
CAR_9D632EC1,Citroen,C3 Picasso,12 puretech edition 5d,Citroën C3 Picasso Estate1.2 PureTech Edition 5d Specs & dimensions,2009,,1199.0,3.0,110.0,205.0,1380.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,186.7,116.0,11.4,115.0,https://www.parkers.co.uk/citroen/c3-picasso/estate-2009/12-puretech-edition-5d/specs/
CAR_180ADA7B,Citroen,C3 Pluriel,14hdi 3d,Citroën C3 Pluriel Convertible1.4HDi 3d Specs & dimensions,2003,,1398.0,4.0,70.0,149.0,1186.0,Front wheel drive,Manual,Unknown,Diesel,,,157.7,98.0,15.6,125.0,https://www.parkers.co.uk/citroen/c3-pluriel/convertible-2003/14hdi-3d/specs/
CAR_BA15BAD2,Citroen,C3 Xtr,14 hdi 16v xtr 5d,Citroën C3 XTR Hatchback1.4 HDi 16V XTR 5d Specs & dimensions,2004,,1398.0,4.0,92.0,199.0,1072.0,Front wheel drive,Manual,Unknown,Diesel,,,177.0,110.0,11.3,112.0,https://www.parkers.co.uk/citroen/c3-xtr/hatchback-2004/14-hdi-16v-xtr-5d/specs/
CAR_89AA331F,Citroen,C4,12 hybrid you 5dr e dcs6,Citroën C4 Hatchback1.2 Hybrid You 5dr e-DCS6 Specs & dimensions,2021,,1199.0,3.0,99.0,,1324.0,Front wheel drive,Automatic,Hybrid,Petrol,,,191.5,119.0,,107.0,https://www.parkers.co.uk/citroen/c4/hatchback-2021/12-hybrid-you-5dr-e-dcs6/specs/
CAR_C37EAAA3,Citroen,C4,14i 16v cool 5d,Citroën C4 Hatchback1.4i 16V Cool 5d Specs & dimensions,2004,,1360.0,4.0,90.0,133.0,1182.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,181.9,113.0,12.4,153.0,https://www.parkers.co.uk/citroen/c4/hatchback-2004/14i-16v-cool-5d/specs/
CAR_D1A159A1,Citroen,C4,14i 16v vt 3d,Citroën C4 Coupe1.4i 16V VT 3d Specs & dimensions,2004,,1360.0,4.0,90.0,133.0,1181.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,181.9,113.0,12.4,153.0,https://www.parkers.co.uk/citroen/c4/coupe-2004/14i-16v-vt-3d/specs/
CAR_95B064FE,Citroen,C4,12 puretech (130bhp) flair (plus pack) 5d,Citroën C4 Hatchback1.2 PureTech (130bhp) Flair (Plus Pack) 5d Specs & dimensions,2011,,1199.0,3.0,128.0,230.0,1205.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,199.6,124.0,10.5,114.0,https://www.parkers.co.uk/citroen/c4/hatchback-2011/12-puretech-(130bhp)-flair-(plus-pack)-5d/specs/
CAR_C1528E10,Citroen,C4 Cactus,feel bluehdi 100 ss (062018 on) 5d,Citroën C4 Cactus HatchbackFeel BlueHDi 100 S&S (06/2018 on) 5d Specs & dimensions,2018,2018,1499.0,4.0,100.0,250.0,1085.0,Front wheel drive,Manual,Unknown,Diesel,,,189.9,118.0,9.7,98.0,https://www.parkers.co.uk/citroen/c4-cactus/hatchback-2018/feel-bluehdi-100-ss-(062018-on)-5d/specs/
CAR_204C5973,Citroen,C4 Cactus,12 puretech (110bhp) feel 5d,Citroën C4 Cactus Hatchback1.2 PureTech (110bhp) Feel 5d Specs & dimensions,2014,,1199.0,3.0,108.0,205.0,1020.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,188.3,117.0,9.0,100.0,https://www.parkers.co.uk/citroen/c4-cactus/hatchback-2014/12-puretech-(110bhp)-feel-5d/specs/
CAR_D4CE4D15,Citroen,C4 Picasso,16 16v vti lx (5 seat) 5d,Citroën C4 Picasso Estate1.6 16V VTi LX (5 Seat) 5d Specs & dimensions,2007,,1598.0,4.0,120.0,160.0,1458.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,186.7,116.0,11.7,174.0,https://www.parkers.co.uk/citroen/c4-picasso/estate-2007/16-16v-vti-lx-(5-seat)-5d/specs/
CAR_CDDB8134,Citroen,C4 Picasso,12 puretech vtr 5d,Citroën C4 Picasso Estate1.2 PureTech VTR 5d Specs & dimensions,2013,,1199.0,3.0,129.0,230.0,1280.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,201.2,125.0,,115.0,https://www.parkers.co.uk/citroen/c4-picasso/estate-2013/12-puretech-vtr-5d/specs/
CAR_1AA44894,Citroen,C4 Spacetourer,feel bluehdi 120 ss 5d,Citroën C4 SpaceTourer MPVFeel BlueHDi 120 S&S 5d Specs & dimensions,2018,,1560.0,4.0,118.0,300.0,1320.0,Front wheel drive,Manual,Unknown,Diesel,,,188.3,117.0,10.9,100.0,https://www.parkers.co.uk/citroen/c4-spacetourer/mpv-2018/feel-bluehdi-120-ss-5d/specs/
CAR_A20D909E,Citroen,C4X,12 hybrid [136] max 5dr e dcs6,Citroën C4X Saloon1.2 Hybrid [136] Max 5dr e-DCS6 Specs & dimensions,2022,,1199.0,3.0,134.0,230.0,1336.0,Front wheel drive,Automatic,Hybrid,Petrol,,,206.0,128.0,7.8,106.0,https://www.parkers.co.uk/citroen/c4x/saloon-2022/12-hybrid-[136]-max-5dr-e-dcs6/specs/
CAR_2E085448,Citroen,C5,12 hybrid 136 c series edition 5dr e dsc6,Citroën C5 Aircross1.2 Hybrid 136 C-Series Edition 5dr e-DSC6 Specs & dimensions,2018,,1199.0,3.0,134.0,,,Front wheel drive,Automatic,Hybrid,Petrol,,,,,,130.0,https://www.parkers.co.uk/citroen/c5/aircross-2018/12-hybrid-136-c-series-edition-5dr-e-dsc6/specs/
CAR_B3DF4964,Citroen,C5,12 hybrid 145 max 5dr auto,Citroën C5 Aircross1.2 Hybrid 145 Max 5dr Auto Specs & dimensions,2025,,1199.0,3.0,142.0,230.0,1554.0,Front wheel drive,Automatic,Hybrid,Petrol,,,201.2,125.0,10.8,122.0,https://www.parkers.co.uk/citroen/c5/aircross-2025/12-hybrid-145-max-5dr-auto/specs/
CAR_AADCB4F1,Citroen,C5,16 hdi 16v vtr (115bhp) (techno pack) 4d,Citroën C5 Saloon1.6 HDI 16V VTR (115bhp) (Techno Pack) 4d Specs & dimensions,2008,,1560.0,4.0,115.0,240.0,1506.0,Front wheel drive,Manual,Unknown,Diesel,,,189.9,118.0,11.2,120.0,https://www.parkers.co.uk/citroen/c5/saloon-2008/16-hdi-16v-vtr-(115bhp)-(techno-pack)-4d/specs/
CAR_B58CD19B,Citroen,C5,16 hdi 16v vtr (115bhp) (techno pack) 5d,Citroën C5 Tourer1.6 HDI 16V VTR (115bhp) (Techno Pack) 5d Specs & dimensions,2008,,1560.0,4.0,115.0,240.0,1538.0,Front wheel drive,Manual,Unknown,Diesel,,,186.7,116.0,11.5,120.0,https://www.parkers.co.uk/citroen/c5/tourer-2008/16-hdi-16v-vtr-(115bhp)-(techno-pack)-5d/specs/
CAR_EBC2EEC8,Citroen,C5,18i 16v lx 5d,Citroën C5 Hatchback1.8i 16V LX 5d Specs & dimensions,2001,,1749.0,4.0,117.0,160.0,1290.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,196.3,122.0,10.7,182.0,https://www.parkers.co.uk/citroen/c5/hatchback-2001/18i-16v-lx-5d/specs/
CAR_E4EF987A,Citroen,C5,18i 16v lx 5d,Citroën C5 Estate1.8i 16V LX 5d Specs & dimensions,2001,,1749.0,4.0,117.0,160.0,1371.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,193.1,120.0,11.1,187.0,https://www.parkers.co.uk/citroen/c5/estate-2001/18i-16v-lx-5d/specs/
CAR_62BDCA86,Citroen,C5,16 hdi 16v design 5d,Citroën C5 Hatchback1.6 HDi 16V Design 5d Specs & dimensions,2004,,1560.0,4.0,110.0,240.0,1424.0,Front wheel drive,Manual,Unknown,Diesel,,,189.9,118.0,10.9,139.0,https://www.parkers.co.uk/citroen/c5/hatchback-2004/16-hdi-16v-design-5d/specs/
CAR_E54A7D9F,Citroen,C5,16 hdi 16v design 5d,Citroën C5 Estate1.6 HDi 16V Design 5d Specs & dimensions,2004,,1560.0,4.0,110.0,240.0,1442.0,Front wheel drive,Manual,Unknown,Diesel,,,186.7,116.0,11.1,145.0,https://www.parkers.co.uk/citroen/c5/estate-2004/16-hdi-16v-design-5d/specs/
CAR_8A2D2820,Citroen,C5 X,12 hybrid 136 max 5dr e dcs6,Citroën C5 X Estate1.2 Hybrid 136 Max 5dr e-DCS6 Specs & dimensions,2022,,1199.0,3.0,134.0,230.0,1516.0,Front wheel drive,Automatic,Hybrid,Petrol,,,210.8,131.0,9.4,116.0,https://www.parkers.co.uk/citroen/c5-x/estate-2022/12-hybrid-136-max-5dr-e-dcs6/specs/
CAR_042DC2E5,Citroen,C6,22 hdi 16v 4d,Citroën C6 Saloon2.2 HDi 16V 4d Specs & dimensions,2006,,2179.0,4.0,173.0,370.0,1820.0,Front wheel drive,Manual,Unknown,Diesel,,,217.3,135.0,9.2,175.0,https://www.parkers.co.uk/citroen/c6/saloon-2006/22-hdi-16v-4d/specs/
CAR_B7928F47,Citroen,C8,20 hdi 16v excl 5d auto,Citroën C8 Estate2.0 HDi 16V Excl. 5d Auto Specs & dimensions,2003,,1997.0,4.0,110.0,270.0,1710.0,Front wheel drive,Automatic,Unknown,Diesel,,,167.4,104.0,16.1,210.0,https://www.parkers.co.uk/citroen/c8/estate-2003/20-hdi-16v-excl-5d-auto/specs/
CAR_CF08DE9F,Citroen,Cx,20 familiale 5d,Citroën CX Estate20 Familiale 5d Specs & dimensions,1986,,1995.0,,106.0,,,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,,,,,https://www.parkers.co.uk/citroen/cx/estate-1986/20-familiale-5d/specs/
CAR_444BFEF4,Citroen,Cx,20 4d,Citroën CX Saloon20 4d Specs & dimensions,1983,,1995.0,,106.0,,,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,,,,,https://www.parkers.co.uk/citroen/cx/saloon-1983/20-4d/specs/
CAR_1FF7E670,Citroen,Dispatch Combi,16 hdi (95bhp) l2 6dr (6 seat) 6d,Citroën Dispatch Combi Hatchback1.6 HDi (95bhp) L2 6dr (6 Seat) 6d Specs & dimensions,2007,,1997.0,4.0,93.0,260.0,1923.0,Front wheel drive,Manual,Unknown,Diesel,,,154.5,96.0,15.8,169.0,https://www.parkers.co.uk/citroen/dispatch-combi/hatchback-2007/16-hdi-(95bhp)-l2-6dr-(6-seat)-6d/specs/
CAR_586EFFB9,Citroen,Dispatch Combi,15 bluehdi 100 xs 6dr 6d,Citroën Dispatch Combi Hatchback1.5 BlueHDi 100 XS 6dr 6d Specs & dimensions,2016,,1499.0,4.0,100.0,270.0,1646.0,Front wheel drive,Manual,Unknown,Diesel,,,144.8,90.0,13.1,137.0,https://www.parkers.co.uk/citroen/dispatch-combi/hatchback-2016/15-bluehdi-100-xs-6dr-6d/specs/
CAR_4AA4AC24,Citroen,Ds3,12 pure tech dstyle 3d,Citroën DS3 Hatchback1.2 Pure Tech DStyle 3d Specs & dimensions,2010,,1199.0,3.0,110.0,205.0,1070.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,189.9,118.0,9.3,107.0,https://www.parkers.co.uk/citroen/ds3/hatchback-2010/12-pure-tech-dstyle-3d/specs/
CAR_6A3F64D2,Citroen,Ds3,16 thp 16v racing black 3d,Citroën DS3 Racing1.6 THP 16V Racing Black 3d Specs & dimensions,2011,,1598.0,4.0,207.0,275.0,,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,235.0,146.0,6.3,149.0,https://www.parkers.co.uk/citroen/ds3/racing-2011/16-thp-16v-racing-black-3d/specs/
CAR_346F7049,Citroen,Ds3,12 puretech (110bhp) dstyle 2d,Citroën DS3 Cabrio1.2 PureTech (110bhp) DStyle 2d Specs & dimensions,2013,,1199.0,3.0,110.0,205.0,1220.0,Front wheel drive,Manual,Naturally Aspirated,Petrol,,,189.9,118.0,9.5,107.0,https://www.parkers.co.uk/citroen/ds3/cabrio-2013/12-puretech-(110bhp)-dstyle-2d/specs/
